CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,P1,P2,P3,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,IT1,IT2,IT3,IT4,IT5,IT6,IT7,IT8,IT9,IT10,IT11,IT12,ST1,ST2,ST2_B,ST3,ST4,ST5,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32,ST33,PF1,PF3,PF4,PF5,PF6,PF7,PF8
55,Terni,32,Terni,55032,550320000388,767,370,397,21,22,51,64,49,23,33,34,41,91,98,68,48,29,38,57,13,13,25,31,25,11,15,14,22,35,53,31,30,12,18,22,8,9,26,33,24,12,18,20,19,56,45,37,18,17,20,35,728,345,383,20,78,183,304,143,10,24,97,163,51,10,54,86,141,92,344,189,155,91,516,123,49,259,52,42,257,71,331,185,146,37,10,27,9,22,6,14,3,11,23,7,16,3,33,1,2,8,0,1,25,1,13,4,9,374,170,82,68,46,7,1
55,Terni,32,Terni,55032,550320000389,263,129,134,5,8,15,9,10,6,10,15,11,22,14,19,29,11,32,47,2,7,7,5,7,5,6,6,5,12,6,8,15,4,16,18,3,1,8,4,3,1,4,9,6,10,8,11,14,7,16,29,253,123,130,9,37,54,109,44,5,17,23,54,24,4,20,31,55,20,89,54,35,28,140,89,16,74,38,12,66,51,87,53,34,6,1,5,0,4,2,1,0,1,5,1,4,0,5,1,0,1,0,0,4,1,2,1,1,116,30,48,19,15,4,0
55,Terni,32,Terni,55032,550320000390,200,87,113,8,9,9,10,5,9,7,14,15,10,23,17,15,11,9,29,2,4,4,6,1,3,2,9,7,4,11,7,7,3,6,11,6,5,5,4,4,6,5,5,8,6,12,10,8,8,3,18,187,83,104,9,29,58,64,27,2,12,27,30,12,7,17,31,34,15,75,39,36,22,111,48,8,53,20,14,58,28,68,37,31,19,6,13,5,11,3,4,0,4,15,6,9,4,14,1,2,4,0,2,10,1,7,2,5,104,46,34,14,7,2,1
55,Terni,32,Terni,55032,550320000391,157,70,87,5,8,4,4,6,4,7,8,9,9,13,13,9,7,11,40,3,3,2,2,2,2,4,3,4,5,6,8,3,4,4,15,2,5,2,2,4,2,3,5,5,4,7,5,6,3,7,25,145,65,80,7,26,40,56,16,4,7,20,25,9,3,19,20,31,7,50,31,19,17,65,57,8,30,23,9,35,34,42,26,16,18,9,9,3,10,5,11,4,7,7,5,2,0,17,1,0,9,0,0,8,1,8,5,3,75,25,28,13,8,1,0
55,Terni,32,Terni,55032,550320000392,35,20,15,1,2,2,2,0,2,1,1,2,7,0,3,1,3,4,4,0,0,2,2,0,2,0,0,1,5,0,2,0,1,3,2,1,2,0,0,0,0,1,1,1,2,0,1,1,2,1,2,32,20,12,0,5,11,12,4,0,4,6,9,1,0,1,5,3,3,12,7,5,4,17,11,2,10,6,2,7,5,11,6,5,3,2,1,2,1,0,2,1,1,1,1,0,1,2,0,0,2,0,1,0,0,1,1,0,16,6,5,1,4,0,0
55,Terni,32,Terni,55032,550320000393,54,20,34,1,2,3,1,4,3,2,2,2,3,3,4,2,4,7,11,0,1,1,0,2,1,1,1,1,0,1,2,1,0,3,5,1,1,2,1,2,2,1,1,1,3,2,2,1,4,4,6,51,19,32,1,11,13,18,8,1,3,4,7,4,0,8,9,11,4,14,8,6,6,24,21,2,10,8,4,14,13,14,8,6,3,0,3,1,1,1,2,0,2,1,0,1,0,2,1,0,0,0,0,2,1,0,0,0,28,12,10,3,2,1,0
55,Terni,32,Terni,55032,550320000394,59,27,32,0,1,1,3,1,2,3,2,1,4,7,1,6,5,3,19,0,0,1,2,0,1,1,2,0,3,4,0,2,4,1,6,0,1,0,1,1,1,2,0,1,1,3,1,4,1,2,13,58,27,31,1,10,20,23,4,0,3,11,11,2,1,7,9,12,2,15,9,6,1,25,24,1,14,9,0,11,15,12,8,4,9,3,6,1,3,5,6,1,5,3,2,1,1,5,3,0,1,2,1,4,1,3,1,2,32,17,8,2,5,0,0
55,Terni,32,Terni,55032,550320000395,270,127,143,7,13,11,13,10,12,12,13,13,30,23,25,12,20,21,35,4,8,7,9,5,8,5,7,5,11,10,13,7,9,9,10,3,5,4,4,5,4,7,6,8,19,13,12,5,11,12,25,253,116,137,3,38,59,116,37,1,14,27,62,12,2,24,32,54,25,108,55,53,31,158,73,19,79,27,12,79,46,107,55,52,8,2,6,1,4,3,6,2,4,2,0,2,0,5,3,0,1,1,0,4,2,1,0,1,127,43,47,17,18,2,0
55,Terni,32,Terni,55032,550320000396,221,108,113,10,11,10,8,10,13,12,17,20,30,25,16,10,7,5,17,5,6,3,5,6,4,7,7,9,17,15,7,4,3,3,7,5,5,7,3,4,9,5,10,11,13,10,9,6,4,2,10,203,98,105,4,17,42,82,58,1,4,22,44,27,3,13,20,38,31,122,65,57,30,156,29,14,79,13,16,77,16,119,64,55,6,2,4,1,5,0,4,1,3,2,1,1,1,5,0,0,2,0,1,3,0,3,1,2,117,62,25,16,9,5,0
55,Terni,32,Terni,55032,550320000397,38,20,18,0,0,0,0,3,2,1,3,0,2,3,5,4,3,3,9,0,0,0,0,2,1,1,2,0,1,1,1,2,1,1,7,0,0,0,0,1,1,0,1,0,1,2,4,2,2,2,2,38,20,18,1,7,12,13,5,0,4,6,8,2,1,3,6,5,3,15,7,8,0,20,15,0,11,9,0,9,6,12,7,5,3,0,3,0,1,2,2,0,2,1,0,1,0,3,0,0,0,0,0,3,0,3,0,3,20,11,2,5,2,0,0
55,Terni,32,Terni,55032,550320000398,291,130,161,11,6,22,13,13,7,16,15,13,26,25,13,18,27,21,45,4,4,11,3,5,5,10,4,8,14,10,6,7,12,12,15,7,2,11,10,8,2,6,11,5,12,15,7,11,15,9,30,274,122,152,11,42,62,113,46,2,14,27,57,22,9,28,35,56,24,102,54,48,36,139,93,16,63,39,20,76,54,91,47,44,23,12,11,11,12,0,17,9,8,6,3,3,3,20,0,3,9,0,0,11,0,11,7,4,124,30,45,31,15,0,3
55,Terni,32,Terni,55032,550320000399,396,176,220,10,14,15,20,22,16,14,14,21,31,30,38,27,28,32,64,1,5,6,8,8,9,8,5,11,16,16,20,14,13,14,22,9,9,9,12,14,7,6,9,10,15,14,18,13,15,18,42,376,171,205,13,65,90,160,48,2,20,43,89,17,11,45,47,71,31,149,82,67,34,207,124,10,102,49,24,105,75,139,76,63,31,15,16,9,19,3,22,10,12,9,5,4,5,26,0,2,13,0,3,13,0,10,6,4,181,64,52,37,23,5,0
55,Terni,32,Terni,55032,550320000400,125,59,66,6,6,8,4,4,9,9,7,8,22,13,7,0,6,5,11,5,4,4,0,1,6,3,4,5,8,6,5,0,4,1,3,1,2,4,4,3,3,6,3,3,14,7,2,0,2,4,8,116,52,64,8,9,31,48,20,4,2,19,22,5,4,7,12,26,15,58,34,24,14,64,21,8,30,7,6,34,14,46,26,20,26,14,12,8,16,2,10,4,6,16,10,6,6,19,1,5,8,1,1,11,0,12,8,4,71,40,15,11,4,0,1
55,Terni,32,Terni,55032,550320000401,107,46,61,2,2,3,3,3,4,8,4,4,4,7,14,12,8,8,21,1,1,0,1,2,1,4,2,1,2,3,6,7,4,4,7,1,1,3,2,1,3,4,2,3,2,4,8,5,4,4,14,104,44,60,3,21,21,40,19,1,5,14,15,9,2,16,7,25,10,40,21,19,5,57,37,1,25,15,4,32,22,35,17,18,8,5,3,2,5,1,4,2,2,4,3,1,2,6,0,1,4,0,1,2,0,5,4,1,54,19,20,13,1,1,0
55,Terni,32,Terni,55032,550320000402,195,103,92,2,5,11,6,11,4,12,6,14,15,26,10,12,10,16,35,2,2,8,6,6,3,11,3,7,5,14,7,4,4,9,12,0,3,3,0,5,1,1,3,7,10,12,3,8,6,7,23,189,99,90,7,35,47,72,28,3,12,32,39,13,4,23,15,33,15,75,44,31,17,98,60,12,54,24,5,44,36,65,36,29,20,13,7,4,12,4,7,2,5,13,11,2,1,18,1,0,12,1,1,6,0,10,8,2,114,59,33,18,4,0,0
55,Terni,32,Terni,55032,550320000403,267,135,132,7,9,15,16,12,12,11,12,9,32,22,25,23,14,13,35,4,6,6,7,5,7,5,8,3,16,12,15,12,7,5,17,3,3,9,9,7,5,6,4,6,16,10,10,11,7,8,18,252,126,126,7,37,68,87,53,3,12,39,53,19,4,25,29,34,34,110,64,46,31,169,61,16,88,29,15,81,32,109,64,45,6,2,4,0,1,5,4,2,2,2,0,2,0,5,1,0,2,0,0,3,1,1,0,1,112,28,37,27,17,2,1
55,Terni,32,Terni,55032,550320000404,300,148,152,21,16,13,8,12,16,30,17,33,29,15,15,16,22,12,25,8,5,8,6,9,7,13,12,17,14,9,7,7,9,9,8,13,11,5,2,3,9,17,5,16,15,6,8,9,13,3,17,265,136,129,6,29,43,120,67,2,11,29,64,30,4,18,14,56,37,142,82,60,41,169,57,18,87,25,23,82,32,126,69,57,33,18,15,14,17,2,11,5,6,22,13,9,9,22,2,3,14,1,6,8,1,16,13,3,146,59,46,20,17,3,1
55,Terni,32,Terni,55032,550320000405,129,67,62,7,6,5,5,2,3,8,9,10,4,6,6,15,10,15,18,5,2,4,4,0,2,6,3,5,2,3,1,7,5,7,11,2,4,1,1,2,1,2,6,5,2,3,5,8,5,8,7,118,60,58,3,17,27,49,22,1,7,14,30,8,2,10,13,19,14,47,24,23,18,63,43,11,30,23,7,33,20,46,23,23,5,3,2,1,2,2,1,0,1,4,3,1,0,5,0,0,3,0,0,2,0,1,1,0,48,5,19,15,5,3,1
55,Terni,32,Terni,55032,550320000406,77,35,42,2,0,5,2,5,1,1,2,6,4,10,3,2,3,11,20,1,0,2,0,2,1,1,0,2,3,7,0,2,0,6,8,1,0,3,2,3,0,0,2,4,1,3,3,0,3,5,12,75,34,41,4,20,27,23,1,1,11,10,12,0,3,9,17,11,1,23,14,9,7,35,32,3,18,13,4,17,19,22,14,8,3,1,2,0,0,3,1,0,1,2,1,1,0,1,2,0,0,1,0,1,1,1,0,1,33,11,9,8,2,2,1
55,Terni,32,Terni,55032,550320000407,26,11,15,0,0,0,0,0,2,0,0,1,1,2,7,2,0,4,7,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,4,0,0,0,0,0,2,0,0,1,0,1,4,2,0,2,3,26,11,15,1,3,6,11,5,1,0,3,5,2,0,3,3,6,3,10,3,7,0,13,11,0,4,6,0,9,5,10,3,7,2,1,1,0,0,2,1,1,0,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,16,9,5,1,1,0,0
55,Terni,32,Terni,55032,550320000408,105,51,54,2,4,3,5,5,2,6,5,2,7,10,8,11,11,9,15,2,3,2,2,3,2,2,3,1,3,5,4,5,4,5,5,0,1,1,3,2,0,4,2,1,4,5,4,6,7,4,10,101,48,53,6,10,24,42,19,3,3,13,18,11,3,7,11,24,8,39,23,16,9,60,35,7,30,14,2,30,21,39,23,16,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,46,16,13,9,5,2,1
55,Terni,32,Terni,55032,550320000409,147,73,74,4,4,5,4,8,5,5,4,10,8,12,11,10,10,17,30,1,1,2,2,5,3,3,2,8,1,7,5,5,3,9,16,3,3,3,2,3,2,2,2,2,7,5,6,5,7,8,14,141,71,70,3,27,32,59,20,0,11,14,36,10,3,16,18,23,10,40,25,15,13,72,55,4,41,27,9,31,28,38,25,13,7,1,6,1,1,5,2,0,2,5,1,4,0,5,2,0,0,1,0,5,1,2,0,2,69,25,24,8,10,2,0
55,Terni,32,Terni,55032,550320000410,199,94,105,9,10,6,9,11,10,9,16,14,13,13,13,14,15,9,28,5,4,2,4,7,6,1,11,7,4,6,7,4,10,7,9,4,6,4,5,4,4,8,5,7,9,7,6,10,5,2,19,184,87,97,10,25,36,87,26,3,11,16,47,10,7,14,20,40,16,80,38,42,25,111,52,11,53,26,14,58,26,74,36,38,11,4,7,2,8,1,7,1,6,4,3,1,0,11,0,0,4,0,0,7,0,6,2,4,91,32,28,17,10,4,0
55,Terni,32,Terni,55032,550320000411,464,212,252,16,16,10,21,14,20,16,22,30,37,31,28,28,57,50,68,8,9,3,7,7,11,7,8,12,20,17,14,10,24,25,30,8,7,7,14,7,9,9,14,18,17,14,14,18,33,25,38,435,195,240,9,41,105,183,97,2,12,44,94,43,7,29,61,89,54,152,83,69,42,233,171,20,109,78,22,124,93,147,80,67,18,5,13,3,11,4,13,4,9,5,1,4,0,14,4,0,4,1,0,10,3,5,3,2,219,71,79,42,26,1,0
55,Terni,32,Terni,55032,550320000412,10,6,4,0,1,2,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,10,6,4,1,2,3,2,2,1,1,2,1,1,0,1,1,1,1,3,1,2,3,5,2,1,3,2,2,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0
55,Terni,32,Terni,55032,550320000413,47,18,29,1,1,3,2,1,0,1,4,5,1,3,5,4,4,6,6,1,0,1,1,1,0,1,1,2,0,1,1,2,2,3,1,0,1,2,1,0,0,0,3,3,1,2,4,2,2,3,5,45,17,28,0,10,13,16,6,0,4,6,7,0,0,6,7,9,6,17,6,11,5,21,15,2,9,6,3,12,9,13,5,8,6,1,5,0,3,3,4,0,4,2,1,1,0,5,1,0,1,0,0,4,1,4,1,3,23,9,6,6,2,0,0
55,Terni,32,Terni,55032,550320000414,40,18,22,1,2,1,2,1,0,0,2,1,3,0,3,1,6,9,8,1,1,0,2,0,0,0,1,0,2,0,2,0,2,5,2,0,1,1,0,1,0,0,1,1,1,0,1,1,4,4,6,38,17,21,3,9,12,12,2,1,4,6,5,1,2,5,6,7,1,9,5,4,4,12,23,2,7,9,2,5,14,8,5,3,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,19,5,8,5,1,0,0
55,Terni,32,Terni,55032,550320000415,45,24,21,7,2,1,2,3,1,3,5,4,1,2,2,3,1,4,4,4,1,0,2,2,0,3,1,2,1,1,1,3,0,2,1,3,1,1,0,1,1,0,4,2,0,1,1,0,1,2,3,36,19,17,3,2,10,16,5,1,0,5,12,1,2,2,5,4,4,13,10,3,9,22,8,5,14,3,4,8,5,12,9,3,6,2,4,3,2,1,0,0,0,6,2,4,1,4,1,0,2,0,1,2,1,1,1,0,17,6,3,2,4,1,1
55,Terni,32,Terni,55032,550320000416,27,11,16,0,0,1,1,3,1,0,0,1,5,2,0,3,3,4,3,0,0,0,0,1,0,0,0,0,3,1,0,2,1,2,1,0,0,1,1,2,1,0,0,1,2,1,0,1,2,2,2,27,11,16,0,6,6,11,4,0,2,2,6,1,0,4,4,5,3,10,5,5,1,16,10,0,7,4,1,9,6,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,3,1,1,1,0
55,Terni,32,Terni,55032,550320000417,53,25,28,3,3,1,1,1,2,2,2,6,1,5,1,2,7,8,8,1,1,1,1,1,0,0,1,5,0,4,0,1,4,4,1,2,2,0,0,0,2,2,1,1,1,1,1,1,3,4,7,47,23,24,1,9,15,17,5,0,2,8,10,3,1,7,7,7,2,14,9,5,5,19,22,2,11,8,3,8,14,12,8,4,7,4,3,3,3,1,3,2,1,4,2,2,2,4,1,1,2,1,1,2,0,2,1,1,23,9,4,6,2,2,0
55,Terni,32,Terni,55032,550320000418,95,46,49,1,2,3,3,4,5,6,5,3,7,6,4,11,6,11,18,0,0,2,3,3,2,3,4,0,2,2,1,3,5,5,11,1,2,1,0,1,3,3,1,3,5,4,3,8,1,6,7,92,46,46,1,14,28,28,21,0,8,15,11,12,1,6,13,17,9,35,14,21,6,49,34,2,22,21,4,27,13,33,14,19,6,1,5,1,3,2,3,0,3,3,1,2,0,5,1,0,1,0,0,4,1,2,0,2,44,11,18,12,3,0,0
55,Terni,32,Terni,55032,550320000419,15,7,8,0,0,1,0,1,0,0,0,0,4,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,1,1,15,7,8,0,4,1,9,1,0,2,0,4,1,0,2,1,5,0,7,5,2,1,8,4,0,4,2,1,4,2,6,4,2,2,1,1,0,1,1,1,0,1,1,1,0,0,2,0,0,1,0,0,1,0,1,1,0,7,2,2,3,0,0,0
55,Terni,32,Terni,55032,550320000421,75,34,41,2,3,4,6,6,3,0,3,3,5,8,6,2,7,3,14,2,1,3,2,3,2,0,0,2,2,2,4,1,3,1,6,0,2,1,4,3,1,0,3,1,3,6,2,1,4,2,8,71,32,39,3,9,18,24,17,2,3,9,10,8,1,6,9,14,9,24,12,12,7,36,24,4,17,10,3,19,14,21,11,10,8,3,5,3,5,0,2,1,1,6,2,4,2,6,0,2,1,0,0,5,0,3,1,2,31,9,8,7,6,1,0
55,Terni,32,Terni,55032,550320000422,15,6,9,0,0,0,0,2,0,0,1,0,0,2,1,2,0,0,7,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,5,15,6,9,0,7,1,3,4,0,2,1,1,2,0,5,0,2,2,5,2,3,0,8,7,0,4,2,0,4,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,2,0,0,0
55,Terni,32,Terni,55032,550320000423,207,111,96,15,4,4,7,7,14,27,28,18,14,15,13,10,13,9,9,7,3,2,3,5,6,14,16,10,11,6,6,5,7,6,4,8,1,2,4,2,8,13,12,8,3,9,7,5,6,3,5,188,101,87,2,11,27,84,64,0,5,13,47,36,2,6,14,37,28,119,71,48,23,150,31,12,82,17,11,68,14,118,71,47,3,0,3,0,2,1,2,0,2,1,0,1,0,3,0,0,0,0,0,3,0,1,0,1,100,38,28,24,9,1,0
55,Terni,32,Terni,55032,550320000424,276,127,149,5,10,7,11,6,13,14,15,24,13,17,30,24,23,24,40,1,6,5,9,3,8,6,8,13,4,7,17,7,8,9,16,4,4,2,2,3,5,8,7,11,9,10,13,17,15,15,24,264,121,143,6,45,79,104,30,3,13,50,44,11,3,32,29,60,19,106,57,49,20,155,87,11,78,33,9,77,54,100,54,46,14,5,9,5,8,1,3,0,3,11,5,6,2,12,0,1,4,0,1,8,0,6,3,3,135,50,45,26,12,2,0
55,Terni,32,Terni,55032,550320000425,213,109,104,13,11,7,7,10,12,9,17,14,14,11,31,10,10,10,27,9,9,4,3,6,7,3,10,5,8,4,17,4,5,6,9,4,2,3,4,4,5,6,7,9,6,7,14,6,5,4,18,193,95,98,9,26,48,65,45,8,8,26,32,21,1,18,22,33,24,94,50,44,31,135,45,22,67,20,9,68,25,94,50,44,2,0,2,0,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,0,95,34,24,20,14,3,0
55,Terni,32,Terni,55032,550320000426,153,77,76,6,8,7,3,3,8,6,11,18,1,14,13,13,11,12,19,3,4,7,1,2,5,3,4,9,1,7,7,4,6,8,6,3,4,0,2,1,3,3,7,9,0,7,6,9,5,4,13,141,71,70,5,16,29,66,25,3,6,17,35,10,2,10,12,31,15,64,34,30,20,84,41,13,42,20,7,42,21,63,34,29,8,2,6,1,2,5,3,2,1,5,0,5,1,6,1,1,1,0,0,5,1,1,0,1,75,26,24,21,4,0,0
55,Terni,32,Terni,55032,550320000427,98,46,52,6,4,1,6,7,4,5,5,9,5,7,12,11,6,5,5,2,2,0,2,2,4,2,2,5,2,2,8,6,2,3,2,4,2,1,4,5,0,3,3,4,3,5,4,5,4,2,3,91,44,47,3,7,21,45,15,2,4,7,25,6,1,3,14,20,9,44,26,18,11,69,16,4,35,7,7,34,9,43,26,17,2,0,2,0,2,0,1,0,1,1,0,1,0,2,0,0,0,0,0,2,0,1,0,1,39,10,9,11,8,1,0
55,Terni,32,Terni,55032,550320000428,386,188,198,11,10,9,13,15,16,17,29,23,23,27,41,29,42,26,55,5,6,4,7,10,10,11,15,11,9,13,17,14,20,14,22,6,4,5,6,5,6,6,14,12,14,14,24,15,22,12,33,370,180,190,15,51,122,142,40,5,16,66,74,19,10,35,56,68,21,135,78,57,26,198,121,13,103,56,13,95,65,116,67,49,41,16,25,11,24,6,15,4,11,26,12,14,4,35,2,2,14,0,2,21,2,19,11,8,185,67,65,30,17,5,1
55,Terni,32,Terni,55032,550320000429,317,131,186,9,13,9,22,11,20,11,12,18,21,21,33,24,23,26,44,4,5,4,9,7,9,5,4,8,12,6,12,14,7,9,16,5,8,5,13,4,11,6,8,10,9,15,21,10,16,17,28,297,123,174,8,60,94,106,29,4,25,34,49,11,4,35,60,57,18,108,55,53,27,164,88,11,76,31,16,88,57,97,50,47,38,13,25,13,17,8,11,4,7,27,9,18,4,29,5,2,10,1,2,19,4,11,5,6,138,38,50,30,15,3,2
55,Terni,32,Terni,55032,550320000430,146,72,74,5,6,9,6,5,4,6,8,11,12,9,11,6,12,17,19,2,3,7,2,3,2,4,4,5,5,5,5,3,5,5,12,3,3,2,4,2,2,2,4,6,7,4,6,3,7,12,7,135,67,68,3,19,40,55,18,2,8,21,30,6,1,11,19,25,12,47,28,19,17,68,47,9,34,22,8,34,25,45,27,18,14,7,7,5,6,3,3,1,2,11,6,5,3,10,1,3,4,0,0,6,1,2,1,1,62,15,21,18,5,3,0
55,Terni,32,Terni,55032,550320000431,140,67,73,6,6,5,5,2,6,8,11,13,12,10,10,11,9,8,18,5,2,2,3,1,3,4,3,9,5,4,7,4,4,5,6,1,4,3,2,1,3,4,8,4,7,6,3,7,5,3,12,130,61,69,6,20,30,53,21,1,8,16,27,9,5,12,14,26,12,60,36,24,15,78,34,8,40,15,7,38,19,54,34,20,13,4,9,3,7,3,12,4,8,1,0,1,2,10,1,1,3,0,1,7,1,6,2,4,66,26,19,12,7,1,1
55,Terni,32,Terni,55032,550320000432,189,94,95,7,5,3,4,12,6,10,11,13,13,10,13,19,20,19,24,1,3,2,2,7,2,5,8,6,8,4,6,10,8,11,11,6,2,1,2,5,4,5,3,7,5,6,7,9,12,8,13,178,91,87,5,23,43,85,22,1,12,23,46,9,4,11,20,39,13,74,42,32,15,108,63,6,56,30,9,52,33,72,41,31,3,2,1,1,2,0,0,0,0,3,2,1,0,3,0,0,2,0,0,1,0,2,1,1,84,17,38,20,9,0,0
55,Terni,32,Terni,55032,550320000433,767,354,413,29,25,32,33,32,31,33,44,52,66,64,40,48,41,59,138,17,9,21,15,16,13,19,24,26,34,31,19,23,16,24,47,12,16,11,18,16,18,14,20,26,32,33,21,25,25,35,91,718,329,389,35,95,176,292,120,8,36,91,151,43,27,59,85,141,77,291,163,128,77,410,235,42,210,86,35,200,149,275,155,120,45,16,29,14,23,8,24,9,15,21,7,14,9,33,3,5,10,1,4,23,2,16,8,8,382,159,118,59,37,7,2
55,Terni,32,Terni,55032,550320000434,13,8,5,0,0,1,1,1,1,2,0,0,1,0,0,1,2,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,13,8,5,1,2,1,8,1,0,1,1,5,1,1,1,0,3,0,0,0,0,1,4,5,0,4,4,1,0,1,0,0,0,3,0,3,2,1,0,3,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,4,0,0,1,1,0
55,Terni,32,Terni,55032,550320000435,181,86,95,5,8,7,9,6,2,8,7,14,11,11,11,11,10,21,40,3,3,4,6,2,1,6,2,6,6,7,7,4,5,9,15,2,5,3,3,4,1,2,5,8,5,4,4,7,5,12,25,170,82,88,7,38,49,59,17,2,15,27,31,7,5,23,22,28,10,56,33,23,19,84,70,9,45,29,10,39,41,53,31,22,8,3,5,3,3,2,7,3,4,1,0,1,1,6,1,1,2,0,0,4,1,3,2,1,92,36,30,19,7,0,0
55,Terni,32,Terni,55032,550320000436,83,39,44,1,3,4,3,7,5,4,2,6,11,5,10,7,4,3,8,1,1,2,2,4,4,2,1,2,4,3,4,4,2,1,2,0,2,2,1,3,1,2,1,4,7,2,6,3,2,2,6,80,38,42,5,9,23,37,6,1,3,13,19,2,4,6,10,18,4,31,19,12,7,53,15,3,28,5,4,25,10,29,18,11,8,3,5,1,4,3,3,1,2,5,2,3,1,7,0,1,2,0,0,5,0,2,1,1,37,14,7,10,5,1,0
55,Terni,32,Terni,55032,550320000437,302,143,159,11,8,16,15,10,13,13,17,28,21,35,16,17,19,18,45,8,2,9,8,6,7,6,9,16,8,17,9,8,5,10,15,3,6,7,7,4,6,7,8,12,13,18,7,9,14,8,30,284,133,151,13,48,75,114,34,1,14,45,56,17,12,34,30,58,17,132,73,59,32,174,82,18,89,30,14,85,52,123,69,54,14,6,8,5,7,2,8,3,5,6,3,3,3,11,0,1,5,0,2,6,0,9,4,5,142,54,45,20,19,2,2
55,Terni,32,Terni,55032,550320000438,234,112,122,6,3,2,5,11,16,11,8,12,12,17,17,21,27,25,41,2,2,2,3,4,8,5,6,6,6,6,8,11,13,10,20,4,1,0,2,7,8,6,2,6,6,11,9,10,14,15,21,225,108,117,5,37,54,100,29,2,14,31,47,14,3,23,23,53,15,87,46,41,8,121,93,5,60,43,3,61,50,82,44,38,12,4,8,3,6,3,12,4,8,0,0,0,3,9,0,1,3,0,2,6,0,5,2,3,100,19,43,28,7,2,1
55,Terni,32,Terni,55032,550320000439,526,237,289,9,15,16,25,22,12,24,29,34,32,28,29,57,68,50,76,3,8,9,10,9,7,13,12,20,12,13,13,16,35,25,32,6,7,7,15,13,5,11,17,14,20,15,16,41,33,25,44,506,229,277,16,88,171,189,42,6,29,84,95,15,10,59,87,94,27,147,84,63,38,275,191,19,120,92,19,155,99,142,82,60,22,6,16,3,10,9,11,1,10,11,5,6,2,17,3,1,5,0,1,12,3,5,2,3,231,63,87,46,25,9,1
55,Terni,32,Terni,55032,550320000440,601,293,308,13,29,15,20,34,40,30,37,31,27,56,77,68,48,42,34,4,15,8,9,25,18,16,16,15,13,26,30,33,23,23,19,9,14,7,11,9,22,14,21,16,14,30,47,35,25,19,15,566,277,289,14,40,129,286,97,4,21,56,158,38,10,19,73,128,59,272,149,123,57,407,123,27,198,65,30,209,58,266,148,118,14,3,11,2,9,3,5,2,3,9,1,8,0,13,1,0,3,0,0,10,1,6,1,5,252,50,95,71,32,4,0
55,Terni,32,Terni,55032,550320000443,15,8,7,1,1,0,0,0,0,2,0,0,0,3,1,0,0,1,6,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,2,13,7,6,0,1,2,7,3,0,1,2,2,2,0,0,0,5,1,5,3,2,2,6,7,1,3,4,1,3,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,2,0,0,0
55,Terni,32,Terni,55032,550320000444,14,6,8,2,1,0,0,0,0,0,2,2,3,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,1,0,0,0,1,1,0,11,5,6,0,3,3,1,4,0,1,2,0,2,0,2,1,1,2,5,2,3,3,6,4,1,2,2,2,4,2,4,1,3,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,5,2,0,1,1,1,0
